Taxon	H18676	1417.16	H19192	602.16	H18266	H18112	H19465A	1153.13	H19457A	1303.15	H657.17	H19259	1331.14	H19521A	H18788A	H192472A	1553.15	H19485A	H18398	950.13	H18910	1066.13	H18442	1069.14	H19142	H15.17	H617.17	H18362	888.16	1637.15	H19497A	H18128	1388.15	725.16	H18421	H18696	1134.15	H18388	1624.12	1093.13	H18786A	H13.17	250.16	H420.17	H18816	H658.17	H456.17	1097.16	H18199	H18122	1017.16	H17666A	H17432A	H694.17	H18689A	505.16	H19368	945.13	1045.16	H18828	125.13	172.14	100.16	783.16	H321.17	H18183	1095.16	H1866.18	H19261	H19556A	H18223	H18433	1948.15	856.16	727.16	H470.17	1714.14	H18108	H18598	H315.17	H1892.18	H18335	1659.14	788.16	H18.38	H19238	1529.16	421.13
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae	0.0	152.0	0.0	99.0	0.0	0.0	95.0	0.0	350.0	0.0	0.0	0.0	0.0	3.0	10.0	0.0	2.0	55.0	0.0	1.0	2.0	0.0	4.0	0.0	1163.0	67.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	192.0	64.0	275.0	0.0	0.0	31.0	0.0	0.0	0.0	13.0	0.0	0.0	3.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	122.0	13.0	0.0	13.0	1092.0	140.0	0.0	0.0	0.0	0.0	0.0	233.0	0.0	1956.0	110.0	0.0	577.0	0.0	0.0	0.0	317.0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Trueperaceae	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
Bacteria;Elusimicrobia;Elusimicrobia;Other;Other	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae	15.0	97.0	0.0	54.0	0.0	0.0	39.0	14.0	1627.0	591.0	7.0	13.0	400.0	269.0	0.0	311.0	8.0	29.0	0.0	96.0	5.0	55.0	0.0	169.0	193.0	548.0	124.0	0.0	0.0	1.0	383.0	208.0	431.0	236.0	0.0	438.0	150.0	1.0	0.0	0.0	772.0	8.0	51.0	36.0	526.0	212.0	68.0	67.0	76.0	176.0	121.0	165.0	257.0	147.0	69.0	315.0	10.0	57.0	0.0	415.0	260.0	29.0	0.0	1.0	140.0	1.0	503.0	213.0	4.0	0.0	188.0	2.0	1542.0	2.0	102.0	377.0	5.0	0.0	0.0	0.0	1.0	0.0	15.0	35.0	0.0	0.0	2260.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Other	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae	0.0	50.0	0.0	0.0	0.0	0.0	0.0	319.0	0.0	220.0	0.0	0.0	103.0	0.0	0.0	0.0	1.0	21.0	181.0	0.0	0.0	69.0	54.0	2.0	9.0	508.0	0.0	0.0	0.0	1.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	239.0	0.0	1085.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	15.0	351.0	0.0	81.0	256.0	0.0	14.0	0.0	0.0	0.0	0.0	4.0	232.0	35.0	0.0	2.0	0.0	0.0	28.0	51.0	0.0	4.0	9.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0	177.0	0.0	0.0	1236.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	781.0	0.0	0.0	0.0	1.0	0.0	528.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	96.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	67.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	70.0
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae	64.0	19.0	0.0	135.0	32.0	40.0	0.0	277.0	59.0	0.0	0.0	0.0	12.0	20.0	50.0	0.0	50.0	1.0	103.0	132.0	100.0	174.0	0.0	45.0	1.0	37.0	0.0	117.0	29.0	59.0	285.0	288.0	46.0	0.0	1.0	0.0	14.0	0.0	242.0	0.0	36.0	140.0	18.0	0.0	0.0	0.0	154.0	0.0	20.0	1.0	77.0	0.0	438.0	2.0	358.0	55.0	5.0	0.0	1.0	0.0	90.0	46.0	125.0	25.0	0.0	407.0	80.0	0.0	5.0	0.0	5.0	203.0	55.0	9.0	123.0	0.0	0.0	0.0	60.0	0.0	1.0	171.0	0.0	0.0	438.0	30.0	362.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae	0.0	63.0	0.0	23.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	1.0	433.0	247.0	457.0	1.0	21.0	4.0	0.0	39.0	0.0	10.0	10.0	0.0	251.0	3948.0	0.0	0.0	324.0	0.0	289.0	0.0	2.0	277.0	0.0	0.0	0.0	118.0	2.0	0.0	1311.0	0.0	4.0	43.0	0.0	0.0	0.0	75.0	0.0	14.0	0.0	0.0	64.0	448.0	265.0	0.0	37.0	73.0	0.0	0.0	0.0	2.0	398.0	0.0	0.0	97.0	33.0	2.0	28.0	0.0	40.0	12.0	77.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	336.0	0.0	0.0	85.0	1152.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Unclassified	0.0	0.0	0.0	293.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	67.0	0.0	0.0	0.0	13.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	9.0	0.0	0.0	60.0	116.0	23.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	173.0	2.0	0.0	1.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0	0.0	15.0	144.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	76.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	323.0	0.0	3.0	0.0	3.0	0.0	1276.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	264.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae	18.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	9.0	1.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	1.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	155.0	27.0	0.0	0.0	13.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	110.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	281.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae	0.0	11.0	56.0	250.0	77.0	0.0	0.0	142.0	0.0	362.0	17.0	2.0	34.0	18.0	0.0	0.0	48.0	3.0	2.0	1.0	0.0	160.0	30.0	279.0	0.0	87.0	0.0	0.0	102.0	113.0	226.0	243.0	83.0	267.0	3.0	23.0	24.0	294.0	182.0	0.0	178.0	286.0	55.0	62.0	0.0	0.0	339.0	0.0	0.0	23.0	141.0	105.0	143.0	0.0	180.0	36.0	12.0	262.0	70.0	10.0	0.0	86.0	192.0	291.0	0.0	0.0	80.0	0.0	116.0	158.0	205.0	0.0	245.0	225.0	52.0	0.0	157.0	1.0	0.0	81.0	0.0	207.0	0.0	245.0	0.0	0.0	332.0	172.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	214.0	633.0	438.0	270.0	129.0	86.0	15.0	0.0	0.0	331.0	23.0	59.0	18.0	271.0	0.0	741.0	93.0	30.0	0.0	153.0	7.0	674.0	83.0	317.0	18.0	178.0	0.0	0.0	184.0	106.0	435.0	112.0	201.0	459.0	137.0	0.0	208.0	209.0	491.0	252.0	116.0	77.0	40.0	460.0	0.0	0.0	2.0	226.0	2.0	111.0	199.0	304.0	0.0	274.0	599.0	120.0	356.0	83.0	61.0	202.0	157.0	6.0	55.0	1063.0	1.0	3.0	105.0	95.0	498.0	88.0	68.0	1.0	392.0	484.0	111.0	2.0	184.0	2.0	123.0	0.0	0.0	285.0	1.0	105.0	22.0	0.0	86.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	69.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	22.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae	401.0	458.0	754.0	896.0	442.0	628.0	35.0	816.0	588.0	214.0	236.0	1179.0	79.0	1115.0	573.0	1504.0	426.0	178.0	715.0	774.0	274.0	449.0	426.0	1001.0	2.0	429.0	619.0	1164.0	733.0	532.0	1432.0	482.0	1639.0	2340.0	952.0	565.0	655.0	189.0	1031.0	866.0	273.0	104.0	481.0	454.0	0.0	156.0	97.0	1434.0	290.0	632.0	1617.0	1028.0	930.0	294.0	937.0	402.0	1114.0	1264.0	580.0	526.0	450.0	29.0	647.0	1137.0	92.0	18.0	452.0	249.0	774.0	653.0	751.0	521.0	484.0	486.0	216.0	728.0	406.0	35.0	112.0	265.0	1.0	1595.0	388.0	997.0	255.0	123.0	3868.0	350.0
Bacteria;Firmicutes;Bacilli;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae	0.0	47.0	0.0	34.0	29.0	0.0	104.0	31.0	0.0	0.0	9.0	391.0	12.0	1.0	0.0	55.0	102.0	285.0	354.0	2.0	0.0	0.0	280.0	27.0	0.0	151.0	0.0	43.0	0.0	0.0	0.0	54.0	0.0	155.0	81.0	0.0	218.0	0.0	127.0	0.0	28.0	0.0	16.0	22.0	0.0	0.0	163.0	16.0	0.0	0.0	143.0	0.0	0.0	2.0	0.0	112.0	882.0	76.0	192.0	0.0	256.0	33.0	229.0	569.0	0.0	3.0	60.0	27.0	666.0	204.0	132.0	1.0	19.0	0.0	0.0	2.0	306.0	0.0	350.0	0.0	0.0	138.0	52.0	406.0	0.0	160.0	1.0	0.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Defluviitaleaceae	0.0	0.0	0.0	0.0	0.0	257.0	167.0	0.0	0.0	121.0	35.0	162.0	15.0	230.0	0.0	0.0	21.0	0.0	0.0	0.0	1.0	0.0	48.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	85.0	44.0	69.0	0.0	67.0	0.0	1.0	0.0	19.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	32.0	0.0	0.0	0.0	0.0	34.0	168.0	0.0	30.0	0.0	227.0	2.0	170.0	75.0	0.0	0.0	27.0	90.0	67.0	96.0	5.0	60.0	234.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	302.0	0.0	10.0	0.0	0.0	10.0	0.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	4045.0	15372.0	19779.0	17045.0	19050.0	1358.0	3795.0	9153.0	5351.0	8187.0	1284.0	19789.0	4188.0	14250.0	4543.0	7230.0	23426.0	8867.0	19837.0	10797.0	11673.0	3118.0	7078.0	11577.0	7624.0	2537.0	3994.0	15553.0	4092.0	18280.0	12105.0	5823.0	17561.0	9554.0	12778.0	6533.0	15231.0	8343.0	9096.0	9239.0	3538.0	8524.0	25355.0	6596.0	5654.0	2434.0	7428.0	9209.0	27964.0	14849.0	18526.0	6074.0	2210.0	4640.0	9761.0	19595.0	15775.0	14347.0	21212.0	11283.0	6693.0	2604.0	5507.0	11965.0	2998.0	2029.0	23693.0	3151.0	19165.0	12366.0	11845.0	7152.0	9551.0	12233.0	2143.0	9688.0	5465.0	4015.0	13878.0	3145.0	11891.0	8642.0	25020.0	14579.0	3210.0	2386.0	15209.0	4660.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Other	152.0	235.0	118.0	501.0	50.0	1.0	0.0	52.0	0.0	0.0	0.0	718.0	57.0	561.0	0.0	291.0	198.0	0.0	129.0	71.0	0.0	0.0	351.0	71.0	0.0	115.0	0.0	25.0	129.0	282.0	138.0	0.0	275.0	1.0	107.0	0.0	24.0	140.0	197.0	38.0	106.0	8.0	47.0	0.0	0.0	0.0	37.0	216.0	164.0	141.0	145.0	0.0	0.0	190.0	206.0	162.0	261.0	69.0	200.0	809.0	10.0	7.0	116.0	285.0	1480.0	0.0	40.0	49.0	237.0	11.0	77.0	680.0	40.0	429.0	0.0	1.0	221.0	14.0	494.0	16.0	0.0	782.0	63.0	124.0	0.0	0.0	484.0	38.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae	190.0	1325.0	1773.0	1466.0	638.0	145.0	0.0	1104.0	297.0	79.0	15.0	1379.0	135.0	1180.0	144.0	564.0	1555.0	535.0	869.0	573.0	182.0	0.0	263.0	584.0	6.0	344.0	0.0	1042.0	90.0	997.0	29.0	73.0	824.0	198.0	550.0	693.0	880.0	288.0	689.0	599.0	100.0	529.0	1147.0	579.0	0.0	0.0	364.0	695.0	1639.0	1863.0	791.0	1205.0	395.0	397.0	544.0	851.0	787.0	593.0	1145.0	798.0	726.0	73.0	221.0	43.0	358.0	782.0	529.0	56.0	1042.0	1068.0	886.0	663.0	319.0	539.0	0.0	530.0	1.0	5.0	131.0	234.0	1074.0	536.0	1798.0	870.0	10.0	0.0	198.0	877.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae	2779.0	5238.0	5793.0	8348.0	9393.0	1721.0	2670.0	6175.0	1566.0	3346.0	1309.0	31626.0	1736.0	7035.0	793.0	2147.0	10496.0	6267.0	10969.0	3100.0	5683.0	1708.0	5893.0	9876.0	7397.0	1651.0	4580.0	5891.0	1271.0	8032.0	7947.0	2321.0	7163.0	5723.0	28421.0	3552.0	6687.0	5395.0	7555.0	4081.0	2144.0	3093.0	10533.0	5822.0	2846.0	1535.0	6718.0	5669.0	11511.0	4231.0	11182.0	3081.0	142.0	4860.0	6652.0	12875.0	17448.0	10918.0	8923.0	6209.0	3378.0	402.0	4036.0	8766.0	1168.0	738.0	9914.0	2384.0	13451.0	8620.0	22191.0	3365.0	7045.0	9021.0	388.0	3535.0	11826.0	1417.0	5146.0	1270.0	3559.0	3861.0	12228.0	9159.0	578.0	3791.0	8007.0	2766.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Unclassified	0.0	0.0	1.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	9.0	342.0	0.0	1216.0	155.0	73.0	9.0	0.0	22.0	167.0	60.0	8.0	0.0	0.0	19.0	0.0	64.0	87.0	47.0	1.0	38.0	5.0	153.0	0.0	0.0	0.0	20.0	0.0	520.0	124.0	0.0	31.0	141.0	144.0	0.0	0.0	0.0	1.0	20.0	0.0	389.0	0.0	2.0	83.0	67.0	14.0	122.0	7.0	54.0	58.0	13.0	197.0	4.0	6.0	0.0	223.0	79.0	31.0	0.0	0.0	0.0	98.0	96.0	27.0	3.0	0.0	576.0	147.0	3.0	0.0	4.0	0.0	11.0	0.0	0.0	0.0	17.0
Bacteria;Firmicutes;Clostridia;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae	363.0	1080.0	1140.0	653.0	1682.0	398.0	477.0	924.0	277.0	325.0	77.0	1740.0	365.0	426.0	138.0	1.0	1732.0	765.0	1633.0	1250.0	537.0	84.0	618.0	1044.0	677.0	619.0	49.0	457.0	450.0	897.0	1326.0	167.0	1507.0	1583.0	365.0	601.0	1133.0	775.0	729.0	380.0	302.0	788.0	1225.0	812.0	1270.0	299.0	422.0	806.0	1005.0	738.0	975.0	233.0	202.0	359.0	87.0	1192.0	992.0	736.0	1305.0	579.0	813.0	189.0	466.0	807.0	267.0	170.0	1254.0	202.0	932.0	977.0	357.0	677.0	790.0	763.0	223.0	757.0	718.0	63.0	676.0	840.0	371.0	376.0	2440.0	1723.0	21.0	751.0	1081.0	699.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae	3283.0	755.0	1744.0	279.0	384.0	888.0	593.0	1085.0	664.0	1845.0	299.0	1574.0	310.0	979.0	7.0	5.0	738.0	1149.0	2420.0	562.0	203.0	4141.0	1192.0	2332.0	801.0	477.0	41.0	439.0	1125.0	540.0	672.0	1698.0	1039.0	1939.0	584.0	425.0	158.0	1198.0	2171.0	5.0	2832.0	1371.0	1130.0	686.0	788.0	822.0	1743.0	141.0	1172.0	1755.0	1071.0	772.0	688.0	835.0	638.0	1213.0	1393.0	1560.0	945.0	192.0	719.0	4455.0	916.0	1852.0	1060.0	971.0	635.0	126.0	1026.0	697.0	660.0	764.0	2072.0	2731.0	2468.0	449.0	2670.0	451.0	617.0	9443.0	1144.0	313.0	855.0	2062.0	1097.0	1427.0	1009.0	1587.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae	5363.0	1731.0	5236.0	1707.0	966.0	2458.0	1616.0	4013.0	619.0	4356.0	604.0	930.0	668.0	2792.0	924.0	510.0	749.0	2132.0	1386.0	4835.0	507.0	14287.0	4354.0	4998.0	4180.0	963.0	1127.0	1812.0	9378.0	873.0	3549.0	1996.0	1490.0	5130.0	2021.0	3365.0	1737.0	2488.0	4615.0	1088.0	6787.0	3047.0	1276.0	1750.0	8.0	1102.0	2354.0	2524.0	1602.0	2881.0	2695.0	3124.0	2431.0	3016.0	2179.0	1061.0	2333.0	2994.0	1063.0	1221.0	4042.0	49031.0	3615.0	3822.0	5604.0	31.0	1175.0	788.0	3438.0	1664.0	2630.0	299.0	2292.0	7438.0	36247.0	371.0	3633.0	1038.0	160.0	22642.0	3946.0	3244.0	1386.0	4436.0	4948.0	1277.0	1816.0	6762.0
