Taxon	H18676	1417.16	H19192	602.16	H18266	H18112	H19465A	1153.13	H19457A	1303.15	H657.17	H19259	1331.14	H19521A	H18788A	H192472A	1553.15	H19485A	H18398	950.13	H18910	1066.13	H18442	1069.14	H19142	H15.17	H617.17	H18362	888.16	1637.15	H19497A	H18128	1388.15	725.16	H18421	H18696	1134.15	H18388	1624.12	1093.13	H18786A	H13.17	250.16	H420.17	H18816	H658.17	H456.17	1097.16	H18199	H18122	1017.16	H17666A	H17432A	H694.17	H18689A	505.16	H19368	945.13	1045.16	H18828	125.13	172.14	100.16	783.16	H321.17	H18183	1095.16	H1866.18	H19261	H19556A	H18223	H18433	1948.15	856.16	727.16	H470.17	1714.14	H18108	H18598	H315.17	H1892.18	H18335	1659.14	788.16	H18.38	H19238	1529.16	421.13
Bacteria;Firmicutes;Clostridia;Clostridiales;Unclassified;Unclassified;[Eubacterium]_nodatum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Unclassified;Unclassified;unidentified_rumen_bacterium_RFN42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Allobaculum;Other	1.0	1.0	3.0	1.0	3.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	29.0	1.0	93.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	1.0	68.0	0.0	423.0	1.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Allobaculum;gut_metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Asteroleplasma;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	4.0	21.0	0.0	0.0	0.0	29.0	0.0	45.0	0.0	135.0	0.0	0.0	0.0	16.0	203.0	0.0	2.0	639.0	0.0	0.0	35.0	0.0	0.0	0.0	206.0	0.0	4.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	13.0	0.0	5.0	0.0	0.0	1.0	13.0	1.0	0.0	1.0	172.0	56.0	38.0	176.0	0.0	29.0	0.0	34.0	98.0	0.0	0.0	134.0	331.0	189.0	0.0	7.0	0.0	0.0	689.0	84.0	154.0	9.0	265.0	0.0	177.0	378.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Coprobacillus;Coprobacillus_cateniformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Coprobacillus;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemania;Other	0.0	0.0	0.0	0.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	4.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	49.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	21.0	25.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Solobacterium;Solobacterium_moorei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;Other	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	7.0	9.0	0.0	0.0	0.0	265.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	32.0	54.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	1.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Unclassified;Clostridiaceae_bacterium_JC13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Unclassified;Eubacterium_biforme_DSM_3989	15.0	0.0	0.0	0.0	86.0	0.0	101.0	256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	241.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	4.0	0.0	3.0	103.0	0.0	242.0	0.0	0.0	0.0	0.0	3.0	47.0	0.0	27.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	17.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	1.0	0.0	11.0	139.0	0.0	0.0	2.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Unclassified;[Clostridium]_innocuum	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	81.0	1.0	4.0	1.0	0.0	0.0	0.0	66.0	0.0	1.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	41.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	14.0	25.0	0.0	0.0	0.0	5.0	0.0	57.0	0.0	0.0	0.0	0.0	26.0	52.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Unclassified;[Clostridium]_ramosum	0.0	0.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	11.0	3.0	1.0	0.0	0.0	19.0	0.0	166.0	16.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	214.0	0.0	0.0	0.0	48.0	0.0	9.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	4.0	90.0	34.0	12.0	1.0	157.0	0.0	0.0	0.0	2.0	0.0	1.0	38.0	0.0	21.0	0.0	57.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	49.0	0.0	0.0	0.0	177.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Unclassified;[Clostridium]_spiroforme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Unclassified;[Eubacterium]_cylindroides	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Unclassified;[Eubacterium]_dolichum	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	49.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	109.0	5.0	0.0	39.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	16.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Unclassified;human_gut_metagenome	347.0	1079.0	868.0	481.0	1417.0	397.0	374.0	581.0	0.0	243.0	73.0	1634.0	332.0	412.0	138.0	1.0	1500.0	479.0	1353.0	1119.0	536.0	6.0	616.0	961.0	673.0	327.0	48.0	411.0	448.0	878.0	808.0	39.0	1152.0	931.0	356.0	600.0	941.0	730.0	716.0	341.0	75.0	684.0	1085.0	331.0	1270.0	299.0	301.0	769.0	905.0	690.0	932.0	192.0	202.0	354.0	80.0	1081.0	909.0	686.0	1174.0	422.0	811.0	8.0	307.0	634.0	0.0	169.0	1160.0	170.0	751.0	827.0	299.0	663.0	502.0	369.0	32.0	757.0	624.0	62.0	675.0	107.0	286.0	221.0	2200.0	1202.0	21.0	151.0	700.0	522.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Acidaminococcus;Other	2225.0	214.0	153.0	113.0	0.0	782.0	419.0	523.0	503.0	699.0	83.0	29.0	110.0	757.0	5.0	0.0	175.0	701.0	582.0	123.0	0.0	2647.0	397.0	862.0	305.0	344.0	0.0	344.0	357.0	131.0	291.0	1662.0	111.0	844.0	1.0	0.0	37.0	214.0	1084.0	1.0	1787.0	636.0	45.0	496.0	0.0	0.0	810.0	61.0	33.0	297.0	447.0	0.0	223.0	485.0	402.0	444.0	247.0	460.0	68.0	189.0	112.0	3038.0	221.0	813.0	1060.0	7.0	15.0	74.0	229.0	114.0	370.0	507.0	1079.0	1272.0	1881.0	102.0	1521.0	446.0	423.0	5980.0	688.0	236.0	2.0	958.0	185.0	789.0	423.0	1218.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium;Other	0.0	0.0	0.0	0.0	0.0	0.0	173.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium_faecium	1058.0	541.0	1591.0	166.0	384.0	106.0	1.0	562.0	161.0	1146.0	216.0	1541.0	198.0	222.0	2.0	5.0	563.0	448.0	1838.0	439.0	203.0	1494.0	795.0	1470.0	496.0	133.0	41.0	95.0	768.0	409.0	381.0	36.0	928.0	1095.0	583.0	425.0	121.0	984.0	1087.0	4.0	1045.0	735.0	1085.0	190.0	788.0	822.0	933.0	80.0	1139.0	1365.0	624.0	772.0	465.0	350.0	236.0	769.0	1140.0	1100.0	877.0	3.0	607.0	1417.0	695.0	1039.0	0.0	964.0	620.0	52.0	792.0	583.0	288.0	257.0	993.0	1459.0	587.0	347.0	1149.0	5.0	194.0	3463.0	456.0	77.0	853.0	1104.0	912.0	638.0	586.0	369.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Allisonella;Other	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	148.0	0.0	0.0	3.0	0.0	0.0	0.0	17.0	1.0	3.0	0.0	0.0	0.0	298.0	0.0	5.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	35.0	0.0	102.0	44.0	83.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	9.0	34.0	0.0	0.0	380.0	170.0	0.0	0.0	17.0	1.0	0.0	1.0	0.0	161.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	2.0	166.0	49.0	0.0	129.0	0.0	38.0	0.0	0.0	128.0	0.0	0.0	0.0	129.0	0.0	0.0	0.0	264.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Anaeroglobus;Other	123.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	315.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	130.0	0.0	0.0	0.0	302.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Centipeda;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Dialister;Other	0.0	0.0	4.0	0.0	0.0	0.0	478.0	17.0	0.0	0.0	22.0	205.0	68.0	75.0	804.0	127.0	6.0	118.0	67.0	28.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	112.0	0.0	8.0	0.0	0.0	62.0	1.0	3.0	0.0	14.0	3.0	110.0	0.0	47.0	285.0	55.0	0.0	1.0	0.0	257.0	1.0	0.0	0.0	30.0	0.0	0.0	74.0	1103.0	0.0	551.0	34.0	31.0	0.0	0.0	25.0	92.0	154.0	0.0	0.0	67.0	83.0	195.0	38.0	117.0	0.0	45.0	0.0	27.0	0.0	257.0	0.0	0.0	0.0	420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megamonas;Other	386.0	170.0	1445.0	235.0	199.0	56.0	0.0	184.0	0.0	0.0	86.0	239.0	54.0	115.0	0.0	0.0	355.0	109.0	163.0	209.0	162.0	0.0	355.0	82.0	58.0	132.0	0.0	266.0	0.0	144.0	4.0	48.0	292.0	493.0	180.0	176.0	147.0	118.0	134.0	413.0	94.0	450.0	783.0	294.0	0.0	109.0	3.0	1.0	1029.0	98.0	311.0	415.0	0.0	183.0	181.0	533.0	229.0	59.0	504.0	1.0	0.0	21.0	256.0	1682.0	0.0	3.0	395.0	246.0	733.0	3.0	541.0	117.0	426.0	0.0	0.0	259.0	0.0	3.0	159.0	0.0	0.0	107.0	852.0	30.0	0.0	0.0	446.0	16.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megasphaera;Megasphaera_elsdenii	4854.0	1251.0	3787.0	1202.0	192.0	2194.0	1138.0	2833.0	619.0	4208.0	450.0	87.0	485.0	2337.0	120.0	26.0	318.0	1828.0	919.0	4597.0	345.0	14091.0	2766.0	4575.0	4107.0	788.0	1127.0	1434.0	8864.0	472.0	3545.0	1946.0	852.0	4415.0	1274.0	3189.0	1404.0	1825.0	4073.0	319.0	6358.0	1999.0	340.0	1153.0	5.0	993.0	1768.0	2306.0	429.0	2075.0	1925.0	2707.0	2051.0	2235.0	807.0	528.0	932.0	2464.0	420.0	873.0	3512.0	48384.0	3065.0	1236.0	4846.0	21.0	635.0	451.0	1732.0	1108.0	1824.0	16.0	1562.0	7045.0	35424.0	111.0	2617.0	891.0	1.0	21878.0	3522.0	3137.0	370.0	3000.0	4948.0	1104.0	1370.0	6362.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megasphaera;Megasphaera_micronuciformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	45.0	0.0	0.0	1.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	140.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megasphaera;Other	0.0	0.0	0.0	21.0	288.0	119.0	0.0	62.0	0.0	0.0	10.0	13.0	32.0	112.0	0.0	0.0	31.0	2.0	1.0	0.0	0.0	196.0	448.0	180.0	0.0	0.0	0.0	0.0	381.0	55.0	0.0	0.0	0.0	143.0	19.0	0.0	0.0	0.0	193.0	2.0	73.0	0.0	0.0	186.0	1.0	0.0	195.0	5.0	0.0	359.0	324.0	0.0	0.0	354.0	88.0	0.0	19.0	148.0	0.0	0.0	5.0	415.0	0.0	0.0	758.0	1.0	10.0	7.0	72.0	1.0	0.0	0.0	97.0	64.0	602.0	0.0	1.0	137.0	0.0	602.0	0.0	0.0	0.0	377.0	0.0	0.0	0.0	0.0
